GEOID,statename,place,type,restrict_sf_permit,restrict_mf_permit,limit_sf_units,limit_mf_units,limit_mf_dwellings,limit_mf_dwelling_units,min_lot_size,open_space,inclusionary,half_acre_less,half_acre_more,one_acre_more,two_acre_more,max_den_cat1,max_den_cat2,max_den_cat3,max_den_cat4,max_den_cat5,council_nz,planning_nz,countybrd_nz,pubhlth_nz,site_plan_nz,env_rev_nz,council_rz,planning_rz,zoning_rz,countybrd_rz,countyzone_rz,townmeet_rz,env_rev_rz,total_nz,total_rz,adu,height_ft_median,height_ft_mode,height_st_median,height_st_mode,parking_median,parking_mode,mf_per,maxden5,maxden4,maxden3,maxden2,maxden1,sindex1,sindex2,sindex3,sindex4,sindex5,sindex6,sindex7,sindex8,height_st_median_sc,height_st_mode_sc,sindex9,sindex10,sindex11,sindex9_st,sindex10_st,zri,zri_st,add_index,zri_up,zri_up_st,wt_all_2019,st_wt_all_2019,wt_msa_2019,st_wt_msa_2019,wt_lmsa_2019,st_wt_lmsa_2019,timestamp
2734244,MN,LakeElmo,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,35,35,1,1,2,2,0.214285714,1,0,0,0,0,0,1,4,3,3,1,0,0,14,14,35,2,0.214285714,0.049086297,0.164805906,3.393653426,1.518821853,12,2.255426581,0.802089943,14.34708222,0.907133787,10.62115566,1.204069656,3.709367319,0.992969098,2/21/2020 14:27
2734865,MN,LakeStCroixBeach,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,1,1,6,6,0.428571429,0,1,0,0,0,0,1,4,2,3,2,0,1,14,14,35,6,0.428571429,0.049086297,4.353749362,2.65271987,0.731743798,13,1.963915256,0.469377486,35.96285157,2.273850335,23.50848107,2.665044146,10.39116738,2.781635576,2/21/2020 14:31
2735180,MN,Lakeville,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,25,20,3,3,2,1,0.176470588,1,0,0,0,0,0,1,4,2,3,1,1,0,42,42,25,2,0.176470588,-0.744074106,0.164805906,3.473223651,1.603347621,12,2.484420541,1.063449062,7.239507253,0.457737784,5.938567234,0.673226985,1.06402882,0.28483233,11/10/2021 17:15
2737502,MN,LittleCanada,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,36,36,3,3,1,1,0.2,0,1,0,0,0,0,1,2,2,3,2,0,0,42,42,36,1,0.2,0.128402337,-0.882429958,1.868317684,-0.101510064,10,1.15980815,-0.448379143,6.93087872,0.438223895,6.164851508,0.698879752,3.672502639,0.983100707,2/21/2020 14:43
2737556,MN,LittleFalls,City,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,21.5,18,2,3,10,10,0.428571429,0,0,1,0,0,0,1,1,2,2,3,0,0,28,42,21.5,10,0.428571429,-1.021680247,8.542692817,0.975409124,-1.050027954,9,-0.002549512,-1.775020136,15.5571141,0.983641385,NA,NA,NA,NA,7/4/2019 9:39
2738006,MN,LongLake,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,NA,NA,2,2,0.333333333,1,0,0,0,0,0,1,1,2,3,1,0,1,NA,NA,35,2,0.333333333,0.049086297,0.164805906,1.821208991,-0.151552633,9,1.560162937,0.008560309,7.142216662,0.451586319,6.037063986,0.684393091,3.333177158,0.892265885,2/21/2020 15:11
2738222,MN,Loretto,City,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,30,30,2,2,1,1,0.5,1,0,0,0,0,0,0,3,0,2,1,0,0,28,28,30,1,0.5,-0.347493905,-0.882429958,1.142741011,-0.872274827,6,0.815834523,-0.840968729,12.45570744,0.787546407,9.361121088,1.061225559,3.199377603,0.856448774,7/5/2019 6:06
2740166,MN,MapleGrove,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,35,35,3,3,2,1,0.111111111,1,0,0,0,0,0,1,1,3,3,1,1,0,42,42,35,2,0.111111111,0.049086297,0.164805906,2.692461527,0.77396052,10,1.807563729,0.290927813,6.794033212,0.429571461,5.420745587,0.61452402,1.046748472,0.280206514,7/16/2019 14:54
2741138,MN,Mayer,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,30,30,NA,NA,2,2,0.2,0,1,0,0,0,0,1,4,2,3,2,0,0,NA,NA,30,2,0.2,-0.347493905,0.164805906,2.65271987,0.731743798,12,1.716626812,0.187138209,25.53765437,1.614688531,16.20053551,1.836577284,4.548875178,1.217698894,10/21/2021 14:16
2743000,MN,Minneapolis,City,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,24,20,2.5,2.5,2,1,0.611111111,1,0,0,0,0,0,0,3,2,3,1,1,1,35,35,24,2,0.611111111,-0.823390146,0.164805906,2.565449768,0.639038614,11,2.31823986,0.873781019,1.091045876,0.06898438,1.204927969,0.136596925,1,0.267692308,2/21/2020 17:09
2743252,MN,Minnetonka,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,3,4,2,2,0.307692308,0,1,0,0,0,0,1,2,2,3,2,0,1,42,56,35,2,0.307692308,0.049086297,0.164805906,1.868317684,-0.101510064,11,1.602886033,0.057321728,3.707272343,0.234402504,3.378564688,0.383011732,1.09902249,0.294199866,7/1/2019 4:48
2743306,MN,Minnetrista,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,40,35,4,4,1.5,1,0.25,0,0,1,0,0,0,1,1,2,3,3,0,0,56,56,40,1.5,0.25,0.445666498,-0.358812026,1.131024191,-0.884721358,10,0.553951047,-1.139865848,11.11353696,0.702683982,8.365232129,0.948326387,3.026870611,0.810269979,2/21/2020 16:48
2743774,MN,Monticello,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,33.5,18,2,2,2,2,0.5,1,0,0,0,0,0,1,4,2,3,1,0,1,28,28,33.5,2,0.5,-0.069887764,0.164805906,2.99781227,1.098328161,12,2.523120426,1.107618646,18.84898592,1.191779047,14.0896968,1.597281588,2.9784426,0.797306173,2/21/2020 16:57
2744044,MN,Mora,City,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,12,12,9,30,2,1,0.375,0,0,0,1,0,0,1,3,2,3,4,0,0,126,420,12,2,0.375,-1.775182629,0.164805906,1.570333976,-0.418051858,13,0.918056638,-0.724298919,25.31905128,1.600866748,NA,NA,NA,NA,6/30/2019 11:50
2744530,MN,MoundsView,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,45,45,3,3,2,1,0.166666667,1,0,0,0,0,0,1,2,2,3,1,0,0,42,42,45,2,0.166666667,0.842246699,0.164805906,2.213410084,0.265074298,9,1.341837471,-0.240622472,9.547724469,0.603681175,7.272644449,0.824464943,2.526401709,0.676298304,10/5/2021 16:44
2744548,MN,MountainIron,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,32.5,35,2,2,NA,NA,0.375,1,0,0,0,0,0,1,4,2,3,1,0,0,28,28,32.5,NA,0.375,-0.149203804,NA,2.99781227,1.098328161,11,NA,NA,19.89427243,1.257870165,13.33383806,1.511593495,NA,NA,10/12/2021 17:34
2745430,MN,NewBrighton,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,30,30,2.5,2,2,1,0.416666667,1,0,0,0,0,0,1,1,2,3,1,0,0,35,28,30,2,0.416666667,-0.347493905,0.164805906,1.821208991,-0.151552633,8,1.08248031,-0.536636214,4.77972904,0.302211532,4.028806724,0.456726564,1.555095682,0.416287152,12/16/2021 0:01
2745556,MN,NewGermany,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,30,35,NA,NA,2,2,0.333333333,1,0,0,0,0,0,1,1,2,2,1,1,0,NA,NA,30,2,0.333333333,-0.347493905,0.164805906,2.141005305,0.188160232,8,1.571794385,0.021835702,23.75873397,1.502211389,16.7104818,1.894387458,4.199175238,1.12408691,2/24/2020 15:43
2745628,MN,NewHope,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,30,30,5,6,1,1,0.714285714,1,0,0,0,0,0,1,1,2,3,1,0,0,70,84,30,1,0.714285714,-0.347493905,-0.882429958,1.821208991,-0.151552633,8,1.202015277,-0.400206617,5.952842295,0.376384849,5.054263846,0.572977737,1.880291772,0.503339644,7/16/2019 14:54
2745754,MN,NewMarket,Township,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,3,1,14,35,NA,NA,2,2,0,1,0,0,0,0,0,1,4,1,3,1,0,1,NA,NA,14,2,0,-1.616550549,0.164805906,2.601971115,0.677834468,11,2.17925264,0.715149858,23.44280553,1.482235943,17.65586324,2.001560834,7.295909025,1.953058724,2/24/2020 15:56
2745808,MN,NewPrague,City,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,50,50,NA,NA,2,1,0.333333333,0,1,0,0,0,0,0,2,2,3,2,0,1,NA,NA,50,2,0.333333333,1.2388269,0.164805906,1.352744895,-0.649192141,10,1.174066991,-0.432105011,18.64939799,1.17915955,12.95303246,1.468423384,3.526639355,0.944054227,2/19/2020 23:02
2746798,MN,NorthBranch,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,45,75,NA,NA,2,4,0.222222222,0,1,0,0,0,0,1,1,2,3,2,1,0,NA,NA,45,2,0.222222222,0.842246699,0.164805906,1.951527971,-0.013117535,10,1.278562861,-0.312840081,40.55422685,2.564152682,26.18009455,2.967912197,5.287443473,1.415407945,11/10/2021 17:56
2746924,MN,Northfield,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,35,50,2,2,2,2,0.333333333,0,1,0,0,0,0,1,2,3,3,2,0,1,28,28,35,2,0.333333333,0.049086297,0.164805906,2.264158839,0.318983628,12,1.882674137,0.376654048,6.541421586,0.413599395,5.405192999,0.612760898,1.983710255,0.531023976,7/16/2019 14:54
2747068,MN,NorthMankato,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,30,45,3,3,2,2,0.5,1,0,0,0,0,0,1,2,2,2,1,0,0,42,42,30,2,0.5,-0.347493905,0.164805906,2.057795018,0.099767703,8,1.407203284,-0.166018097,10.23886163,0.647380225,7.261780646,0.823233366,NA,NA,7/1/2019 11:04
2747690,MN,OakGrove,City,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,16,16,NA,NA,2.25,2,0.5,0,0,0,0,1,0,1,1,2,2,5,1,0,NA,NA,16,2.25,0.5,-1.457918468,0.426614872,0.760635704,-1.278177219,12,0.533775382,-1.162893066,43.71333275,2.763895853,27.85698265,3.158012988,6.927818348,1.854523681,7/16/2019 14:54
2748256,MN,Olivia,City,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,25,15,4,4,1,1,0.428571429,0,0,1,0,0,0,1,1,2,3,3,0,0,56,56,25,1,0.428571429,-0.744074106,-0.882429958,1.131024191,-0.884721358,10,0.62950562,-1.05363267,16.81128185,1.062939595,NA,NA,NA,NA,2/19/2020 23:07
2748580,MN,Orono,City,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,30,30,NA,NA,2,2,0.133333333,1,0,0,0,0,0,1,3,3,2,1,1,1,NA,NA,30,2,0.133333333,-0.347493905,0.164805906,3.321248647,1.441907787,12,2.932348643,1.574685664,8.609701406,0.544372083,7.211213319,0.81750079,3.430739533,0.918382583,7/16/2019 14:54
2749012,MN,Osseo,City,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,25,25,NA,NA,1.875,1,0.5,0,0,0,1,0,0,0,4,3,3,4,0,0,NA,NA,25,1.875,0.5,-0.744074106,0.033901423,1.842803435,-0.128613311,14,1.102901597,-0.513328658,9.340478012,0.590577447,7.668553663,0.869347279,4.859005494,1.300718394,11/10/2021 19:37
2749138,MN,Otsego,City,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,3,2,1,35,35,2.5,2,2,2,0,1,0,0,0,0,0,1,3,3,2,1,0,1,35,28,35,2,0,0.049086297,0.164805906,2.845837266,0.936888327,11,2.403198536,0.97074744,22.20905474,1.404228651,14.78428949,1.676024241,2.548688796,0.682264385,7/4/2019 9:40
2749768,MN,ParkRapids,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,30,30,NA,NA,1,1,0.1,0,1,0,0,0,0,1,4,2,3,2,0,0,NA,NA,30,1,0.1,-0.347493905,-0.882429958,2.65271987,0.731743798,12,1.770593587,0.248732448,7.764379065,0.49092425,NA,NA,NA,NA,12/21/2021 13:56
2750470,MN,Perham,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,NA,NA,2,1,0.6,1,0,0,0,0,0,1,1,2,3,1,0,0,NA,NA,35,2,0.6,0.049086297,0.164805906,1.821208991,-0.151552633,8,1.10908592,-0.506270265,12.09088389,0.764479433,NA,NA,NA,NA,3/8/2021 20:54
2751316,MN,PineSprings,City,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,4,1,1,5,0,0,NA,NA,NA,NA,0,NA,NA,0.394798592,-1.66679825,11,NA,NA,19.03511532,1.203547591,12.26046937,1.389910816,7.828416102,2.095606772,3/11/2021 9:56
2751388,MN,Pipestone,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,60,75,4,4,2,2,0.4,1,0,0,0,0,0,0,1,2,3,1,0,0,56,56,60,2,0.4,2.031987303,0.164805906,1.305636202,-0.69923471,7,0.635805351,-1.046442558,19.18990594,1.213334654,NA,NA,NA,NA,12/5/2021 13:46
2751424,MN,Plainview,City,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,NA,NA,NA,NA,1.5,2,0.5,1,0,0,0,0,0,0,4,2,2,1,0,0,NA,NA,NA,1.5,0.5,NA,-0.358812026,2.326624415,0.385339489,9,NA,NA,23.99500299,1.517150148,14.31467339,1.622786108,NA,NA,2/26/2020 21:06
2751730,MN,Plymouth,City,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,15.5,15,1.5,1,2,2,0.714285714,1,0,0,0,0,0,1,4,2,3,1,0,1,21,14,15.5,2,0.714285714,-1.497576488,0.164805906,2.99781227,1.098328161,12,2.571511728,1.162849395,3.196406633,0.202101613,3.057697727,0.346636578,1.021412877,0.27342437,2/26/2020 20:58
2752522,MN,Princeton,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,30,30,3,3,1,1,0.4,0,1,0,0,0,0,1,4,2,3,2,0,0,42,42,30,1,0.4,-0.347493905,-0.882429958,2.65271987,0.731743798,12,1.820064199,0.305195053,17.8264831,1.12712849,12.74857031,1.445244487,3.585889451,0.959915022,2/26/2020 22:15
2752594,MN,PriorLake,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,3.5,4,2,1,0.375,0,1,0,0,0,0,1,4,2,3,2,0,1,49,56,35,2,0.375,0.049086297,0.164805906,2.65271987,0.731743798,13,2.236909133,0.780955307,10.54831261,0.666946116,8.099318389,0.918181017,1.694994067,0.453736873,2/26/2020 22:58
2752630,MN,Proctor,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,60,60,3,3,2,1,0.333333333,1,0,0,0,0,0,1,4,2,3,1,0,0,42,42,60,2,0.333333333,2.031987303,0.164805906,2.99781227,1.098328161,11,1.981365777,0.489294399,40.46920269,2.558776796,21.68187465,2.457970506,NA,NA,11/16/2021 20:55
2753026,MN,Ramsey,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,3,2,1,35,35,1.5,2,1,1,0.5,1,0,0,0,0,0,1,2,3,2,1,0,1,21,28,35,1,0.5,0.049086297,-0.882429958,2.453636173,0.520261395,10,2.244644573,0.789784045,21.91885096,1.385879718,15.72413991,1.782570592,2.189412995,0.586089017,7/16/2019 14:54
2753620,MN,RedWing,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,22,10,7,9,2,2,0.466666667,0,1,0,0,0,0,1,1,2,3,2,0,1,98,126,22,2,0.466666667,-0.982022227,0.164805906,1.476116591,-0.518136996,10,1.327067986,-0.25747942,13.96103161,0.882724673,NA,NA,NA,NA,12/16/2021 1:17
2753656,MN,RedwoodFalls,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,30,30,1,1,9.04,1,0.416666667,0,0,1,0,0,0,1,4,3,3,3,0,0,14,14,30,9.04,0.416666667,-0.347493905,7.537346388,2.703468625,0.785653128,14,1.267387694,-0.325594704,22.41165638,1.417038698,NA,NA,NA,NA,2/19/2020 23:38
2754808,MN,Robbinsdale,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,30,30,3,3,2,1,0.222222222,1,0,0,0,0,0,0,1,2,3,1,0,0,42,42,30,2,0.222222222,-0.347493905,0.164805906,1.305636202,-0.69923471,7,0.628248017,-1.055068019,7.905357617,0.499838007,6.085276478,0.689858711,2.419451983,0.647668685,2/26/2020 23:29
2755006,MN,Rockford,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,3,3,1,1,0.2,1,0,0,0,0,0,1,4,2,3,1,0,1,42,42,35,1,0.2,0.049086297,-0.882429958,2.99781227,1.098328161,12,2.543018864,1.130329455,19.5411409,1.235542451,13.64272863,1.546610943,4.582231598,1.226628151,2/26/2020 23:40
2755726,MN,Rosemount,City,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,1,1,2,2,0,1,0,0,0,0,0,1,3,2,3,1,0,1,14,14,35,2,0,0.049086297,0.164805906,2.605611177,0.68170123,11,2.128119515,0.656789768,10.8644399,0.686934134,7.89389127,0.894892726,1.683267804,0.450597843,7/4/2019 9:42
2755852,MN,Roseville,City,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,37.5,35,NA,NA,1,1,0.461538462,1,0,0,0,0,0,0,1,2,2,1,0,1,NA,NA,37.5,1,0.461538462,0.247376397,-0.882429958,1.150021136,-0.864541305,7,1.227299154,-0.37134921,4.667968591,0.29514517,3.88124796,0.439998532,1.312158201,0.351254657,7/4/2019 9:42
2756680,MN,StAnthonyCity,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,3,4,1,34,35,3,3,2,2,0.538461538,0,1,0,0,0,0,1,1,3,4,2,0,1,42,42,34,2,0.538461538,-0.030229744,0.164805906,2.027572812,0.067663292,12,1.606244346,0.061154692,5.519575705,0.348990375,4.357125163,0.493946456,2.305461517,0.617154314,7/4/2019 9:46
2756724,MN,StAugusta,City,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,35,35,2.5,2.5,2,1,0.1,1,0,0,0,0,0,1,3,2,2,1,0,0,35,35,35,2,0.1,0.049086297,0.164805906,2.449996111,0.516394634,9,1.649077999,0.110042296,47.53088564,3.005271149,31.38117815,3.557534188,NA,NA,3/11/2021 9:59
2756896,MN,StCloud,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,NA,NA,2,2,0.529411765,0,1,0,0,0,0,1,4,2,3,2,1,0,NA,NA,35,2,0.529411765,0.049086297,0.164805906,3.12813125,1.236763259,13,2.270857791,0.819702143,4.356118533,0.275427591,4.130855829,0.468295383,NA,NA,2/27/2020 1:10
2757292,MN,StMarysPoint,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,2,4,1,NA,NA,1.5,1,2,2,0.428571429,1,0,0,0,0,0,1,1,2,4,1,0,1,21,14,NA,2,0.428571429,NA,0.164805906,1.976824057,0.013753963,10,NA,NA,21.23518252,1.342652898,14.65937479,1.661863259,7.519703071,2.012966668,7/4/2019 9:47
2758000,MN,StPaul,City,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,30,30,3,3,1,1,0.473684211,1,0,0,0,0,0,1,2,2,3,1,1,1,42,42,30,1,0.473684211,-0.347493905,-0.882429958,2.688821464,0.770093759,11,2.472389192,1.049717246,1.311193656,0.08290383,1.484986674,0.168345842,1.000000028,0.267692315,3/3/2020 22:37
2758018,MN,StPaulPark,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,3,3,2,1,0.6,0,0,1,0,0,0,1,1,2,3,3,0,1,42,42,35,2,0.6,0.049086297,0.164805906,1.131024191,-0.884721358,11,1.075115596,-0.545041829,26.63673843,1.684181147,18.42344098,2.088577453,6.567622479,1.758102017,7/16/2019 14:54
2758684,MN,SaukRapids,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,28,50,2,2,1,1,0.375,1,0,0,0,0,0,1,1,2,3,1,0,1,28,28,28,1,0.375,-0.506125985,-0.882429958,1.821208991,-0.151552633,9,1.642567837,0.102612012,11.96918123,0.756784447,9.061810951,1.027294199,NA,NA,2/26/2020 23:52
2758738,MN,Savage,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,40,50,2.5,2,2,1,0.666666667,0,1,0,0,0,0,1,1,2,2,2,0,0,35,28,40,2,0.666666667,0.445666498,0.164805906,1.320501525,-0.683443591,8,0.851461524,-0.80030634,8.22616024,0.520121637,6.466305787,0.733054183,1.453982327,0.389219884,11/11/2021 8:43
2759008,MN,Sciota,Township,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,4,1,0,5,0,0,NA,NA,NA,NA,0,NA,NA,0.239183526,-1.832104845,10,NA,NA,57.32001466,3.624215791,37.05681737,4.200954281,10.1733544,2.723328716,2/27/2020 0:28
2759350,MN,Shakopee,City,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,2.5,2.5,2,1,0.526315789,1,0,0,0,0,0,1,1,2,3,1,0,0,35,35,35,2,0.526315789,0.049086297,0.164805906,1.821208991,-0.151552633,8,1.096935244,-0.520138273,8.72540163,0.551687549,7.352373322,0.833503425,1.338812068,0.358389692,7/1/2019 11:30
2759998,MN,Shoreview,City,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,35,35,2,2,2,2,0.75,1,0,0,0,0,0,1,3,2,2,1,0,1,28,28,35,2,0.75,0.049086297,0.164805906,2.449996111,0.516394634,10,2.251315219,0.797397497,8.100028987,0.512146641,5.71087836,0.647414986,1.618385872,0.433229449,2/27/2020 0:34
2760844,MN,SleepyEye,City,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,25.5,16,NA,NA,1,1,0.5,0,0,1,0,0,0,0,2,0,2,3,0,0,NA,NA,25.5,1,0.5,-0.704416086,-0.882429958,0.060355117,-2.022070484,7,-0.02138487,-1.796517613,31.27179444,1.977245329,NA,NA,NA,NA,7/4/2019 9:43
2761492,MN,SouthStPaul,City,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,12,38,3,3,2,2,0.444444444,0,0,0,0,1,0,1,1,2,3,5,0,0,42,42,12,2,0.444444444,-1.775182629,0.164805906,0.44083939,-1.617890084,12,0.042073635,-1.724090118,10.77520244,0.68129185,8.416425452,0.954129929,2.142630741,0.573565768,12/5/2021 14:35
2762104,MN,SpringValley,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,25,25,3,2.5,1.5,1.5,0.2,0,1,0,0,0,0,0,1,2,3,2,0,0,42,35,25,1.5,0.2,-0.744074106,-0.358812026,0.960543801,-1.065819072,8,0.398927838,-1.316799463,39.51556063,2.49848015,NA,NA,NA,NA,1/4/2022 22:17
2764570,MN,ThiefRiverFalls,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,18,30,NA,NA,2,2,0.333333333,0,1,0,0,0,0,0,1,2,3,2,0,1,NA,NA,18,2,0.333333333,-1.299286388,0.164805906,0.960543801,-1.065819072,9,0.885814184,-0.761098402,17.8212361,1.126796733,NA,NA,NA,NA,3/3/2020 21:44
